Price,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,GETN3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-20,,4.597860813140869,13.019889831542969,5.650000095367432,1.399999976158142,,24.808048248291016,9.259305953979492,6.440000057220459,54.238555908203125,9.239952087402344,2.905742645263672,29.024246215820312,14.629999160766602,18.143878936767578,35.97349548339844,4.697814371245941,13.075059242678135,5.869999885559082,1.4900000095367432,,25.376465811471576,9.357600446553121,6.449999809265137,56.23813400620139,9.354496835140298,2.9279238653001074,29.092127550831826,15.469999313354492,18.442953091172726,36.66473089154792,4.5378886147291055,12.86357752302938,5.440000057220459,1.2999999523162842,,24.547924582921624,8.954593776925845,6.309999942779541,46.990085302959386,8.86768097451344,2.876167685215092,28.500587032084063,13.019998550415039,17.7750190382986,35.90534572281375,4.691150652425255,12.992305564419405,5.800000190734863,1.309999942779541,,24.98146402520394,9.239646680502466,6.329999923706055,48.23982161420831,9.163588922243706,2.920530125287962,28.956364880808795,13.299999237060547,18.432983699163607,36.66473089154792,84500.0,234900.0,2500,2565400.0,,1600700.0,3864300.0,23500,223764.0,3814300,189700,5027800,1828714.0,45300.0,6858200
2023-06-21,,4.517898082733154,13.010695457458496,5.650000095367432,1.3700000047683716,,24.605728149414062,9.141353607177734,7.110000133514404,49.739505767822266,9.154043197631836,2.9279239177703857,28.60725975036621,12.94999885559082,18.23360252380371,35.48671340942383,4.671160120055431,13.139423505516294,5.650000095367432,1.4299999475479126,,24.942923411678034,9.337941665281447,7.28000020980835,56.48808192727554,9.383132690570433,2.9574988783489684,28.975759231619477,15.60999870300293,18.532676693962035,36.14874291403303,4.44459876460243,12.817603823815842,5.650000095367432,1.340000033378601,,24.085480880361597,8.807153439698522,6.440000057220459,49.48955850265733,8.972679999648237,2.8835614769025124,27.967233070023152,12.459999084472656,18.02424908351912,35.360147962220466,4.671160120055431,12.973916140425995,5.650000095367432,1.3899999856948853,,24.933288998816728,9.259306442039962,6.440000057220459,54.988398336285925,9.259042320981845,2.905742697336449,28.89818029611207,14.559999465942383,18.532676693962035,36.05138344930589,149500.0,375600.0,0,1180600.0,,2393400.0,5431700.0,38100,177424.0,2197800,207300,4097000,2416585.0,22700.0,11890100
2023-06-22,,4.44459867477417,12.826798439025879,5.429999828338623,1.3200000524520874,,23.825361251831055,8.885788917541504,6.639999866485596,49.739505767822266,9.01086139678955,2.898348808288574,28.09329605102539,13.019998550415039,18.004310607910156,35.43804168701172,4.491243434488054,12.881967851155133,5.429999828338623,1.3700000047683716,,24.451583492498177,9.033229730992408,7.380000114440918,51.98903115430669,9.239951795345084,2.9131362878181557,28.423006964744406,13.439998626708984,18.55261579791434,35.59381314373747,4.3379817180068985,12.596927496115422,5.429999828338623,1.2799999713897705,,23.237676669088884,8.67937121626674,6.630000114440918,47.489980381337844,8.800863154401313,2.8465924536543774,27.51145500293544,12.389999389648438,17.755081494672048,35.145966956002006,4.4579257943700785,12.86357775481603,5.429999828338623,1.350000023841858,,24.451583492498177,9.033229730992408,7.199999809265137,49.2396112374924,9.058588601085317,2.9131362878181557,28.423006964744406,12.879999160766602,18.31335607738182,35.301738412727765,45600.0,425100.0,300,1012200.0,,3215000.0,4964600.0,15400,118040.0,2385700,749400,5283100,703314.0,13700.0,4656400
2023-06-23,,4.517898082733154,13.019889831542969,5.5,1.350000023841858,,23.815725326538086,9.229818344116211,6.550000190734863,52.73887252807617,8.743590354919434,2.920530080795288,28.86908721923828,12.039999008178711,18.173786163330078,35.63275146484375,4.551215723524501,13.084253413793961,6.0,1.3899999856948853,,24.316703822321596,9.31828226602426,7.0,53.98860884390736,9.039498294235319,2.935317560594299,28.956363746441927,13.159998893737793,18.941412275039053,35.63275146484375,4.311327248206241,12.707265214515788,5.5,1.2799999713897705,,23.55560350235283,8.787494047547003,6.179999828338623,48.489769054250125,8.571772783037906,2.8835613812977607,28.09329607183116,11.75999927520752,18.054157255888306,35.184909013083555,4.424607925932741,12.845188303909683,5.800000190734863,1.340000033378601,,23.84462856814825,8.836641295766448,6.800000190734863,48.489769054250125,8.953589508294556,2.9279238206947937,28.519981110423696,12.879999160766602,18.22363312598682,35.52566161115837,41100.0,409800.0,300,1207900.0,,1258800.0,5217100.0,26000,126820.0,2401200,167200,3869800,487742.0,13800.0,5203600
2023-06-26,,4.391290187835693,12.909551620483398,5.5,1.350000023841858,,23.32438087463379,8.305852890014648,6.789999961853027,49.489559173583984,8.590864181518555,2.905742645263672,28.4811954498291,11.339999198913574,18.143878936767578,35.49457550048828,4.651169178321436,13.07505897359473,5.5,1.3700000047683716,,23.796457958895207,8.925105953843264,6.980000019073486,52.98882093333235,8.810408051425636,2.9279238653001074,28.907878681932203,12.179999351501465,18.173785211327832,35.757856155171375,4.344645110469086,12.762434363001335,5.5,1.309999942779541,,22.476572680859732,8.246876943405697,6.059999942779541,48.48977009937017,8.543136976223751,2.876167685215092,27.976931430476956,11.339999198913574,17.804927214325954,34.929000832362085,4.517897982621977,13.07505897359473,5.5,1.3600000143051147,,23.796457958895207,8.915276316939849,6.570000171661377,52.98882093333235,8.676772968985057,2.898348905251527,28.869090137935455,12.10999870300293,18.173785211327832,35.738356915409746,62500.0,210700.0,0,521300.0,,3361100.0,11074600.0,17300,65132.0,916700,158500,4207800,364728.0,8200.0,6546100
2023-06-27,,4.344645023345947,12.688875198364258,5.5,1.25,,23.276212692260742,8.256706237792969,6.380000114440918,48.739715576171875,8.619500160217285,2.861380100250244,28.345430374145508,10.919999122619629,17.944496154785156,35.592079162597656,4.551215531409549,13.029084061145312,5.5,1.399999976158142,,23.565237778909705,8.492612853442985,6.78000020980835,51.98902994791666,8.924953728607946,2.927923938299292,28.927273319877887,12.389999389648438,18.492799443372252,35.73834946899745,4.337981622566393,12.578537259912672,5.5,1.2100000381469727,,22.97755319104659,8.11909506085345,6.329999923706055,47.489979279346954,8.40950191295457,2.8170176590713267,28.015719433218084,10.779998779296875,17.655389470698232,35.075263860986304,4.551215531409549,12.973914653475527,5.5,1.340000033378601,,23.420725235585223,8.394318352138326,6.78000020980835,50.48934639172676,8.915408105463078,2.8909552373168603,28.801208242289277,11.409998893737793,18.492799443372252,35.56282658924106,86600.0,313700.0,0,2449800.0,,1346700.0,6030700.0,2900,53192.0,1653400,377200,3174300,558985.0,19500.0,6131000
2023-06-28,,4.337981700897217,12.62451171875,5.5,1.2300000190734863,,23.75792121887207,8.23704719543457,6.659999847412109,46.49019241333008,8.590864181518555,2.846592426300049,28.11269187927246,10.84999942779541,17.7750186920166,35.67009353637695,4.517897973604167,12.918747120910789,5.5,1.2999999523162842,,24.124021603917953,8.453294517364995,6.699999809265137,49.489559665802986,8.877226502966652,2.8835613010494114,28.713929985373575,11.549999237060547,18.363199498826305,35.86511566578353,4.337981700897217,12.587732403090907,5.5,1.2000000476837158,,22.93901439713954,8.138752702537353,6.559999942779541,46.49019241333008,8.552682599346857,2.824411207218827,27.91874547541518,10.84999942779541,17.7750186920166,35.37755290264973,4.344645101797092,12.918747120910789,5.5,1.2400000095367432,,23.27621153992077,8.256705531570558,6.690000057220459,48.98966512372417,8.629045763690252,2.8539861659937897,28.51028413425166,11.059999465942383,18.143878583299678,35.72859868727545,51200.0,308000.0,0,914700.0,,1068500.0,3499400.0,3000,39504.0,1443600,183500,3085500,310285.0,31100.0,6256700
2023-06-29,,4.471252918243408,12.826798439025879,6.0,1.2999999523162842,,24.509389877319336,8.5122709274292,6.599999904632568,48.23982238769531,8.648137092590332,2.957498788833618,28.675138473510742,11.339999198913574,18.283447265625,35.92361831665039,4.47791631917594,12.983110750356033,6.0,1.2999999523162842,,24.644268004341647,8.5122709274292,6.699999809265137,49.23961145272527,8.791317799522457,2.972286268675333,28.88848191392707,11.549999237060547,18.941411949653485,36.07963822504746,4.344645123089356,12.688876224034829,5.800000190734863,1.2300000190734863,,23.690483025591025,8.276365256496733,6.460000038146973,46.99008605640787,8.52404672176615,2.839198773819234,28.170874513870857,10.779998779296875,17.67532764192979,35.523817068894886,4.344645123089356,12.707265443485875,5.800000190734863,1.25,,23.767556503543297,8.30585323101184,6.5,46.99008605640787,8.638591469375996,2.8465925137400916,28.219362500159818,11.059999465942383,18.034218161024295,35.816353932163395,45200.0,228700.0,300,679000.0,,819800.0,2832500.0,7200,46068.0,1549400,363200,2301600,310728.0,17600.0,9004800
2023-06-30,,4.75112247467041,13.047473907470703,6.0,1.350000023841858,,24.94292449951172,8.433635711669922,6.409999847412109,46.99008560180664,8.800863265991211,2.942711353302002,29.07273292541504,11.409998893737793,18.34326171875,36.81098556518555,4.764449593513015,13.194592042712618,6.0,1.3700000047683716,,25.55951408649217,8.679371020139106,6.849999904632568,49.989452767879406,9.010861511042107,2.972286313430759,29.635180661777127,11.899998664855957,18.542645763022122,37.093772837115814,4.431271304704323,12.900356649116816,6.0,1.2999999523162842,,24.70206968020372,8.394318099811084,6.349999904632568,46.740138337967245,8.705408856189372,2.9279238732376234,28.752719590064675,10.919999122619629,18.1239407912244,35.845609737488836,4.524561136602554,12.964721107312663,6.0,1.2999999523162842,,24.788777562160714,8.561418184562594,6.849999904632568,48.48976918484302,8.705408856189372,2.9574988333663805,28.90787745874196,11.339999198913574,18.542645763022122,36.15765330225186,89100.0,423700.0,0,795600.0,,2569700.0,4428300.0,5200,49852.0,1535200,270900,4070500,513971.0,20900.0,8007900
2023-07-03,,4.831085681915283,13.010695457458496,6.0,1.4299999475479126,,24.914026260375977,8.76783561706543,6.329999923706055,48.23982238769531,8.734045028686523,3.0610110759735107,29.65457534790039,12.739998817443848,18.23360252380371,36.752479553222656,4.957693482742986,13.295735822126446,6.0,1.440000057220459,,25.636590810038143,8.86613011245457,6.690000057220459,49.23961145272527,8.934498565918055,3.105373514458771,30.14914173941626,13.089999198913574,18.23360252380371,37.00601427181596,4.697814479856444,12.927942651801434,5.5,1.3600000143051147,,24.827318367410385,8.384488209934723,6.300000190734863,46.99008605640787,8.724500315729395,2.8983488015275576,29.053337229892573,11.339999198913574,18.02424908351912,36.411187108741665,4.791104321297631,13.084254091523498,5.5,1.3700000047683716,,24.97183090982748,8.492612342343934,6.309999942779541,47.73992785518033,8.829499440823724,2.8983488015275576,29.36365481153937,11.689998626708984,18.02424908351912,36.92800244461535,64500.0,362900.0,1600,1166000.0,,2448000.0,3827300.0,1400,39864.0,1249300,630800,4997300,836228.0,2400.0,4338100
2023-07-04,,4.817758560180664,12.670485496520996,6.0,1.409999966621399,,24.499755859375,8.816983222961426,6.190000057220459,47.98987579345703,8.877225875854492,3.0684051513671875,29.37335205078125,13.299999237060547,18.24357032775879,36.26491928100586,4.871067040987285,13.010694369854548,6.0,1.440000057220459,,25.17414834297739,8.984083309468152,6.550000190734863,48.98966487248739,8.944043412354603,3.105373675744299,29.955193116400235,13.50999927520752,18.41304620081304,36.849996865730205,4.7844406008047216,12.596926868604985,6.0,1.3899999856948853,,24.32634007178171,8.679371111307116,6.110000133514404,47.73992852369945,8.705408313059163,3.038830190840963,29.33456165993858,12.319998741149902,17.695267039242395,36.26491928100586,4.837749399354951,13.010694369854548,6.0,1.4199999570846558,,24.70207305318271,8.807153585542014,6.210000038146973,48.23982306321462,8.734044270084832,3.061011234954962,29.654574985880075,12.739998817443848,18.17378648028949,36.762235414012,22400.0,341200.0,0,727100.0,,2002600.0,3556000.0,10700,25896.0,917800,221300,1265500,536700.0,20900.0,2692200
2023-07-05,,4.664496421813965,12.835993766784668,6.0,1.2799999713897705,,23.93133544921875,8.836641311645508,6.150000095367432,50.23939895629883,8.934497833251953,3.1201610565185547,29.897008895874023,12.739998817443848,18.38313865661621,36.56721115112305,4.857739819583912,12.881968131745769,6.0,1.4600000381469727,,24.441948337403797,9.052888641756175,6.170000076293945,51.98902976572217,9.16358822153072,3.2088862878294924,30.090957147693015,13.719999313354492,18.38313865661621,36.78173998021521,4.631178463132139,12.422226235910914,6.0,1.2799999713897705,,23.623041568645316,8.699030141270732,6.079999923706055,48.489768146875484,8.839044339263076,3.053617573737012,29.043640657051203,12.59999942779541,18.004309365807753,36.157660171738826,4.851076418493709,12.67968145204977,6.0,1.399999976158142,,24.31670279993554,8.80715333762317,6.130000114440918,48.98966266385358,8.89631625359227,3.0610111373521485,29.140612933333088,13.369998931884766,18.004309365807753,36.22591866830287,66200.0,435100.0,0,3908000.0,,4792200.0,3965500.0,1500,70108.0,1888700,542000,2916000,434500.0,12200.0,4665600
2023-07-06,,4.651169300079346,12.59692668914795,6.0,1.309999942779541,,23.55560302734375,8.276365280151367,6.289999961853027,47.98987579345703,8.609954833984375,3.0092551708221436,29.04364013671875,12.319998741149902,17.944496154785156,35.972381591796875,4.684487258748202,12.835992664913233,6.0,1.3700000047683716,,24.114386157502924,8.718688648765395,6.389999866485596,49.989453951517746,8.924953092757397,3.090586134380689,29.72245530666866,12.669999122619629,18.383139926535172,36.645220614084906,4.331318104284013,12.477393701265308,6.0,1.2799999713897705,,23.497796545289116,8.276365280151367,6.090000152587891,47.73992852369945,8.571772344125185,3.0092551708221436,28.985454552438913,11.969999313354492,17.555699346567657,35.748103157637146,4.684487258748202,12.835992664913233,6.0,1.2999999523162842,,23.796457856508507,8.70885901143033,6.090000152587891,49.989453951517746,8.88677151321887,3.075798654409923,29.72245530666866,12.669999122619629,18.104002635154757,36.56720878317256,104500.0,381600.0,0,1331200.0,,1461000.0,7219600.0,7400,31924.0,1075100,242800,2694900,318757.0,19800.0,5783000
2023-07-07,,4.797767162322998,12.688875198364258,6.0,1.3200000524520874,,23.603775024414062,8.374659538269043,6.690000057220459,47.24003219604492,8.648137092590332,3.112767457962036,29.576995849609375,11.899998664855957,18.143878936767578,36.07964324951172,4.797767162322998,12.826797402206743,6.0,1.3700000047683716,,24.08548471878986,8.57124759229761,6.78000020980835,49.23961027841719,8.819953758844735,3.1571298968388644,29.712758517366087,12.879999160766602,18.393108032594235,36.75247850070937,4.591196664379958,12.504978634278281,6.0,1.2899999618530273,,23.536335961213716,8.296023379251832,6.210000038146973,46.740137675451855,8.581318640410705,3.0018611844893033,29.101824662833263,11.899998664855957,17.94449489951941,35.835861876204206,4.657832257628749,12.541757947095476,6.0,1.309999942779541,,23.57487178122392,8.296023379251832,6.210000038146973,48.48976849752759,8.686318675126948,3.00925510058277,29.218192135302548,12.529998779296875,17.954464291528527,35.90412036314563,47800.0,435100.0,0,1016000.0,,1008200.0,5411400.0,12300,58256.0,1122000,296400,2791100,373957.0,25200.0,4221200
2023-07-10,,4.724468231201172,12.59692668914795,6.0,1.2999999523162842,,23.44962501525879,8.128924369812012,6.53000020980835,44.240665435791016,8.361774444580078,3.1793112754821777,29.11152458190918,11.19999885559082,17.944496154785156,35.387306213378906,4.844412300637769,12.771629085625658,6.0,1.3300000429153442,,23.854261179339748,8.551588458559698,6.550000190734863,47.24003258398024,8.714954296946406,3.194098755028365,29.615788601827813,12.10999870300293,18.01428000226345,36.08939406227357,4.711141112374883,12.477393701265308,6.0,1.2999999523162842,,23.266574840714057,8.128924369812012,6.519999980926514,44.240665435791016,8.352228821735414,3.053617523058924,29.082431786658105,11.19999885559082,17.77502028170905,35.309294385830235,4.731131631742528,12.51417301469935,6.0,1.3300000429153442,,23.61340636351957,8.404147649969588,6.53000020980835,47.24003258398024,8.648136757675147,3.1127674412436734,29.54790541290864,12.039999008178711,18.01428000226345,36.040638529959985,65700.0,369600.0,0,618500.0,,503100.0,4986700.0,2800,71484.0,1424800,189600,2082400,292257.0,14700.0,4546100
2023-07-11,,4.644505500793457,12.40383529663086,6.0,1.2999999523162842,,23.30511474609375,7.942164897918701,6.980000019073486,44.4906120300293,8.28541088104248,3.1645238399505615,28.781810760498047,10.989998817443848,18.173786163330078,35.05576705932617,4.804431254792603,12.59692691484112,6.0,1.3200000524520874,,23.64231188835278,8.040459393832887,6.980000019073486,44.99050654722064,8.36177403945867,3.275429761808868,29.12121927269429,11.269998550415039,18.173786163330078,35.44581507851572,4.571206501381462,12.30269240209711,6.0,1.2300000190734863,,23.13169896792759,7.637453179212249,6.389999866485596,42.990928478455274,7.932231045787439,3.03143616962247,28.38421851323683,10.499999046325684,17.884681385789793,34.636462741835835,4.744459057324973,12.59692691484112,6.0,1.2999999523162842,,23.48816310075662,8.040459393832887,6.449999809265137,44.99050654722064,8.36177403945867,3.1423424440421037,28.84969209301178,11.19999885559082,17.94449583951068,35.38730992153227,48200.0,558300.0,0,973700.0,,506300.0,6154600.0,11700,37852.0,1515600,261800,3569000,280985.0,11800.0,6933800
